23-04-29 17:43:25.659 : Model path: model_zoo/dncnn_15.pth
23-04-29 17:43:25.659 : Params number: 555137
23-04-29 17:43:25.660 : model_name:dncnn_15, image sigma:15
23-04-29 17:43:25.660 : testsets/bsd68
23-04-29 17:43:26.728 : test001.png - PSNR: 28.43 dB; SSIM: 0.8314.
23-04-29 17:51:22.926 : test016.png - PSNR: 31.08 dB; SSIM: 0.9111.
23-04-29 17:51:23.947 : test017.png - PSNR: 35.06 dB; SSIM: 0.9089.
23-04-29 17:51:25.008 : test018.png - PSNR: 35.34 dB; SSIM: 0.9273.
23-04-29 17:51:26.046 : test019.png - PSNR: 30.86 dB; SSIM: 0.8854.
23-04-29 17:51:27.104 : test020.png - PSNR: 31.64 dB; SSIM: 0.8954.
23-04-29 17:51:28.123 : test021.png - PSNR: 29.48 dB; SSIM: 0.9234.
23-04-29 17:51:29.169 : test022.png - PSNR: 29.84 dB; SSIM: 0.8858.
23-04-29 17:51:30.213 : test023.png - PSNR: 31.90 dB; SSIM: 0.9189.
23-04-29 17:51:31.257 : test024.png - PSNR: 31.51 dB; SSIM: 0.9145.
23-04-29 17:51:32.319 : test025.png - PSNR: 32.26 dB; SSIM: 0.9490.
23-04-29 17:51:33.327 : test026.png - PSNR: 31.05 dB; SSIM: 0.8684.
23-04-29 17:51:34.351 : test027.png - PSNR: 32.49 dB; SSIM: 0.8841.
23-04-29 17:51:35.451 : test028.png - PSNR: 35.57 dB; SSIM: 0.9174.
23-04-29 17:51:36.545 : test029.png - PSNR: 27.63 dB; SSIM: 0.9158.
23-04-29 17:51:37.587 : test030.png - PSNR: 32.45 dB; SSIM: 0.8772.
23-04-29 17:51:38.634 : test031.png - PSNR: 27.62 dB; SSIM: 0.9019.
23-04-29 17:51:39.679 : test032.png - PSNR: 29.45 dB; SSIM: 0.8949.
23-04-29 17:51:40.724 : test033.png - PSNR: 30.76 dB; SSIM: 0.9374.
23-04-29 17:51:41.804 : test034.png - PSNR: 35.47 dB; SSIM: 0.8936.
23-04-29 17:51:42.906 : test035.png - PSNR: 30.60 dB; SSIM: 0.8740.
23-04-29 17:51:43.951 : test036.png - PSNR: 29.24 dB; SSIM: 0.7059.
23-04-29 17:51:44.950 : test037.png - PSNR: 30.83 dB; SSIM: 0.8635.
23-04-29 17:51:45.947 : test038.png - PSNR: 31.77 dB; SSIM: 0.8789.
23-04-29 17:51:46.968 : test039.png - PSNR: 36.22 dB; SSIM: 0.9466.
23-04-29 17:51:47.997 : test040.png - PSNR: 31.75 dB; SSIM: 0.8453.
23-04-29 17:51:49.034 : test041.png - PSNR: 30.62 dB; SSIM: 0.8926.
23-04-29 17:51:50.090 : test042.png - PSNR: 32.18 dB; SSIM: 0.8722.
23-04-29 17:51:51.234 : test043.png - PSNR: 33.25 dB; SSIM: 0.9285.
23-04-29 17:51:52.266 : test044.png - PSNR: 30.67 dB; SSIM: 0.9167.
23-04-29 17:51:53.308 : test045.png - PSNR: 35.79 dB; SSIM: 0.9091.
23-04-29 17:51:54.343 : test046.png - PSNR: 29.19 dB; SSIM: 0.8664.
23-04-29 17:51:55.392 : test047.png - PSNR: 29.38 dB; SSIM: 0.8771.
23-04-29 17:51:56.422 : test048.png - PSNR: 33.03 dB; SSIM: 0.9494.
23-04-29 17:51:57.456 : test049.png - PSNR: 33.51 dB; SSIM: 0.8631.
23-04-29 17:51:58.478 : test050.png - PSNR: 29.47 dB; SSIM: 0.8661.
23-04-29 17:51:59.496 : test051.png - PSNR: 31.21 dB; SSIM: 0.8809.
23-04-29 17:52:00.535 : test052.png - PSNR: 34.01 dB; SSIM: 0.8760.
23-04-29 17:52:01.566 : test053.png - PSNR: 33.10 dB; SSIM: 0.8412.
23-04-29 17:52:02.616 : test054.png - PSNR: 31.81 dB; SSIM: 0.8849.
23-04-29 17:52:03.725 : test055.png - PSNR: 30.32 dB; SSIM: 0.8711.
23-04-29 17:52:04.762 : test056.png - PSNR: 27.03 dB; SSIM: 0.8860.
23-04-29 17:52:05.795 : test057.png - PSNR: 30.85 dB; SSIM: 0.8946.
23-04-29 17:52:06.857 : test058.png - PSNR: 32.68 dB; SSIM: 0.8429.
23-04-29 17:52:07.905 : test059.png - PSNR: 32.38 dB; SSIM: 0.8489.
23-04-29 17:52:08.934 : test060.png - PSNR: 33.07 dB; SSIM: 0.8561.
23-04-29 17:52:09.966 : test061.png - PSNR: 32.61 dB; SSIM: 0.8606.
23-04-29 17:52:11.052 : test062.png - PSNR: 36.69 dB; SSIM: 0.9533.
23-04-29 17:52:12.145 : test063.png - PSNR: 29.47 dB; SSIM: 0.9022.
23-04-29 17:52:13.186 : test064.png - PSNR: 29.09 dB; SSIM: 0.8270.
23-04-29 17:52:14.233 : test065.png - PSNR: 31.49 dB; SSIM: 0.8872.
23-04-29 17:52:15.341 : test066.png - PSNR: 40.79 dB; SSIM: 0.9744.
23-04-29 17:52:16.405 : test067.png - PSNR: 27.67 dB; SSIM: 0.9149.
23-04-29 17:52:17.439 : test068.png - PSNR: 29.19 dB; SSIM: 0.9252.
23-04-29 17:52:17.442 : Average PSNR/SSIM(RGB) - bsd68_dncnn_15 - PSNR: 31.74 dB; SSIM: 0.8907
23-04-29 17:52:17.442 : Std Dev : PSNR: 2.42 dB; SSIM: 0.0379
